SHORTNM,VALUETXT
ASC GS - OR - GROUP B - Brown,1
ASC GS - OR - GROUP B - Brown,34,363,354,543,437,700,000,000,000,000,000,000,000,000,000,000,000
ASC GS - OR - GROUP B - Brown,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - OR - GROUP C - Yellow,ASC GS OR - Group C - YELLOW
ASC GS - OR - GROUP C - Yellow,GroupSchedule
ASC GS - OR - GROUP C - Yellow,IN
ASC GS - OR - GROUP C - Yellow,1
ASC GS - OR - GROUP C - Yellow,34,363,354,543,437,700,000,000,000,000,000,000,000,000,000,000,000
ASC GS - OR - GROUP C - Yellow,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU - GROUP A,ASC GS - Group A
ASC GS - PACU - GROUP A,GroupSchedule
ASC GS - PACU - GROUP A,IN
ASC GS - PACU - GROUP A,1
ASC GS - PACU - GROUP A,343,623,437,534,404,000,000,000,000,000
ASC GS - PACU - GROUP A,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU - GROUP B,ASC GS - Group B
ASC GS - PACU - GROUP B,GroupSchedule
ASC GS - PACU - GROUP B,IN
ASC GS - PACU - GROUP B,1
ASC GS - PACU - GROUP B,343,623,437,534,404,000,000,000,000,000
ASC GS - PACU - GROUP B,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU - GROUP C,ASC GS - Group C
ASC GS - PACU - GROUP C,GroupSchedule
ASC GS - PACU - GROUP C,IN
ASC GS - PACU - GROUP C,1
ASC GS - PACU - GROUP C,343,623,437,534,404,000,000,000,000,000
ASC GS - PACU - GROUP C,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU - GROUP D,ASC GS - Group D
ASC GS - PACU - GROUP D,GroupSchedule
ASC GS - PACU - GROUP D,IN
ASC GS - PACU - GROUP D,1
ASC GS - PACU - GROUP D,343,623,437,534,404,000,000,000,000,000
ASC GS - PACU - GROUP D,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU CHRG - GROUP A,ASC GS - Group A
ASC GS - PACU CHRG - GROUP A,GroupSchedule
ASC GS - PACU CHRG - GROUP A,IN
ASC GS - PACU CHRG - GROUP A,1
ASC GS - PACU CHRG - GROUP A,343,623,437,534,404,000,000,000,000,000
ASC GS - PACU CHRG - GROUP A,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU CHRG - GROUP A,{ts '2020-02-20 00:00:00.0'}
ASC GS - PACU CHRG - GROUP A,=
ASC GS - PACU CHRG - GROUP A,2
ASC GS - PACU CHRG - GROUP A,661
ASC GS - PACU CHRG - GROUP A,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFDateNumberBean.ItemType.Skill_Active
ASC GS - PACU CHRG - GROUP B,ASC GS - Group B
ASC GS - PACU CHRG - GROUP B,GroupSchedule
ASC GS - PACU CHRG - GROUP B,{ts '2021-01-28 00:00:00.0'}
ASC GS - PACU CHRG - GROUP B,=
ASC GS - PACU CHRG - GROUP B,2
ASC GS - PACU CHRG - GROUP B,661
ASC GS - PACU CHRG - GROUP B,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFDateNumberBean.ItemType.Skill_Active
ASC GS - PACU CHRG - GROUP B,=
ASC GS - PACU CHRG - GROUP B,1
ASC GS - PACU CHRG - GROUP B,34362
ASC GS - PACU CHRG - GROUP B,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU CHRG - GROUP C,ASC GS - Group C
ASC GS - PACU CHRG - GROUP C,GroupSchedule
ASC GS - PACU CHRG - GROUP C,IN
ASC GS - PACU CHRG - GROUP C,1
ASC GS - PACU CHRG - GROUP C,343,623,437,534,404,000,000,000,000,000
ASC GS - PACU CHRG - GROUP C,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU CHRG - GROUP C,{ts '2020-02-20 00:00:00.0'}
ASC GS - PACU CHRG - GROUP C,=
ASC GS - PACU CHRG - GROUP C,2
ASC GS - PACU CHRG - GROUP C,661
ASC GS - PACU CHRG - GROUP C,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFDateNumberBean.ItemType.Skill_Active
ASC GS - PACU CHRG - GROUP D,ASC GS - Group D
ASC GS - PACU CHRG - GROUP D,GroupSchedule
ASC GS - PACU CHRG - GROUP D,IN
ASC GS - PACU CHRG - GROUP D,1
ASC GS - PACU CHRG - GROUP D,343,623,437,534,404,000,000,000,000,000
ASC GS - PACU CHRG - GROUP D,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
ASC GS - PACU CHRG - GROUP D,{ts '2020-02-20 00:00:00.0'}
ASC GS - PACU CHRG - GROUP D,=
ASC GS - PACU CHRG - GROUP D,2
ASC GS - PACU CHRG - GROUP D,661
ASC GS - PACU CHRG - GROUP D,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFDateNumberBean.ItemType.Skill_Active
BCC - Global Exceptions,4100000000#4100000001#4100020520#4100050000#4100050001#4100050002#4100050003#4100050004#4100050005#4100050006#4100050007#4100050008#4100050010#4100050300#4100050301#4100050302#4100050303#4100050304#4100050310#4100050400#4100050401#4100350300#4100350301#4100350302#4100450300#4100450301#4100450402#4100550300#4100650300#4100750300#4101150300#4101350400#4101350401#4101350402#4102150300#4102150301#4103157400#4103357401#4103957402#4104657000#4104657001#4104657002#4104657003#4104657004#4104657005#4104657006#4104657007#4104657008#4104657009#4104657010#4104657400#4104657401#4104657402#4104657500#4104657501#4105557400#4105557401#4105557402#4109999998#4109999999
BCC - Global Exceptions,1
BCC - Global Exceptions,HomeAcct
BCC - Global Exceptions,1
BCC - Global Exceptions,$now
BCC - Global Exceptions,EmploymentStatus
BCC Chesapeake 4,1
BCC Chesapeake 4,10002314
BCC Chesapeake 4,HomeAcct
BCC Chesapeake 4,3
BCC Chesapeake 4,$now
BCC Chesapeake 4,EmploymentStatus
BCC Chronic Plaza,3
BCC Chronic Plaza,$now
BCC Chronic Plaza,EmploymentStatus
BCC except RT,1
BCC except RT,$now
BCC except RT,EmploymentStatus
BCC except RT,*
BCC except RT,*
BCC except RT,HomeAcct
BCC except RT,1
BCC except RT,*
BCC except RT,*
BCC except RT,4101350400#4101350401#4101350402#4104657000#4104657001#4104657002#4104657003#4104657004#4104657005#4104657006#4104657007#4104657008#4104657009#4104657010#4104657401#4104657402#4104657500#4104657501#4001350307#4001350400#4001350303#4004657012#4004657013#4004657014#4004657017#4004657016
BCC except RT,*
BCC except RT,*
BCC FLOAT CA,1
BCC FLOAT CA,10002308
BCC FLOAT CA,HomeAcct
BCC FLOAT CA,3
BCC FLOAT CA,$now
BCC FLOAT CA,EmploymentStatus
BCC Float Pool,1
BCC Float Pool,10002308
BCC Float Pool,HomeAcct
BCC Float Pool,3
BCC Float Pool,$now
BCC Float Pool,EmploymentStatus
BCC Global,=
BCC Global,1
BCC Global,770
BCC Global,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob_IncludeChildrenNodes
BCC Global,1
BCC Global,$now
BCC Global,EmploymentStatus
BCC Lakeside,1
BCC Lakeside,60000401
BCC Lakeside,HomeAcct
BCC Lakeside,3
BCC Lakeside,$now
BCC Lakeside,EmploymentStatus
BCC Nursing Administration,1
BCC Nursing Administration,10002307
BCC Nursing Administration,HomeAcct
BCC Nursing Administration,1
BCC Nursing Administration,$now
BCC Nursing Administration,EmploymentStatus
BCC PCC,1
BCC PCC,10002310
BCC PCC,HomeAcct
BCC PCC,3
BCC PCC,$now
BCC PCC,EmploymentStatus
BCC RT,1
BCC RT,$now
BCC RT,EmploymentStatus
BCC RT Managers,SuiteManager
BCC Terrace,3
BCC Terrace,$now
BCC Terrace,EmploymentStatus
BCC Wound Team,1
BCC Wound Team,10002317
BCC Wound Team,HomeAcct
BCC Wound Team,3
BCC Wound Team,$now
BCC Wound Team,EmploymentStatus
BMC - Agency Worked,TL*
BMC - Agency Worked,1
BMC - Agency Worked,HomeAcct
BMC - Agency Worked Hrs,TL*
BMC - Agency Worked Hrs,1
BMC - Agency Worked Hrs,HomeAcct
BMC Ambulatory,*
BMC Ambulatory,*
BMC Ambulatory,HomeAcct
BMC Ambulatory,1
BMC Ambulatory,*
BMC Ambulatory,*
BMC Ambulatory,4000650309#4003357500#4004657504#4004657508#4004657512#4004657514#4004657515#4005357500#4006257500#4006857500#4007257502#4007257504#4007350301#4007057500#4007357500
BMC Ambulatory,*
BMC Ambulatory,*
BMC Ambulatory,1
BMC Ambulatory,$now
BMC Ambulatory,EmploymentStatus
BMC Radiology,*
BMC Radiology,10002432#10002434#10002437#10002435#10002438#10002439#10002436#10002433#60004001
BMC Radiology,HomeAcct
BMC Radiology,1
BMC Radiology,*
BMC Radiology,*
BMC Radiology,*
BMC Radiology,*
BMC Radiology,*
BMC Radiology,1
BMC Radiology,$now
BMC Radiology,EmploymentStatus
BMC RN CC - Temp Global,Local RT
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Admin*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,CAMOC II
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Careers USA Gen Clk
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,CCSR
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Clerical Associate
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,CRNA
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Kelly*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,CA/MOC*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Medical Records Clerk II
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Medix Gen Clk
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Nurse Manager
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,PSC*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,SA*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Staffmark*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Tech Addictions Therapist
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Tech Autopsy*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Tech Certified*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Tech Clinical*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Tech Medical*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Tech Phleb*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global,Tech Surgical*
BMC RN CC - Temp Global,53
BMC RN CC - Temp Global,CustomData
BMC RN CC - Temp Global Worked,4001350307#4001350400#4003057200#4004257600#4004257604#4004257605#4004257606#4004657000#4004657001#4004657002#4004657003#4004657004#4004657005#4004657006#4004657007#4004657009#4004657010#4004657407#4006257000#4006257001#4006257002#4006257003#4007157000#4007157001#4007257002#4007257003#4007257004#4007257200#4007257201#410*#4620010010
BMC RN CC - Temp Global Worked,TL1#TL3
BMC RN CC - Temp Global Worked,WorkedAcct
BMCN AMU,1
BMCN AMU,10002395
BMCN AMU,HomeAcct
BMCN AMU,3
BMCN AMU,$now
BMCN AMU,EmploymentStatus
BMCN AMU - INTAKE,1
BMCN AMU - INTAKE,10002397
BMCN AMU - INTAKE,HomeAcct
BMCN AMU - INTAKE,3
BMCN AMU - INTAKE,$now
BMCN AMU - INTAKE,EmploymentStatus
BMCN AMU All Programs,IN
BMCN AMU All Programs,1
BMCN AMU All Programs,398,613,988,739,874,000,000,000,000
BMCN AMU All Programs,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob_IncludeChildrenNodes
BMCN AMU All Programs,1
BMCN AMU All Programs,$now
BMCN AMU All Programs,EmploymentStatus
BMCN APU,1
BMCN APU,10002394
BMCN APU,HomeAcct
BMCN APU,3
BMCN APU,$now
BMCN APU,EmploymentStatus
BMCN APU/PES,1
BMCN APU/PES,10002394#60001301
BMCN APU/PES,HomeAcct
BMCN APU/PES,3
BMCN APU/PES,$now
BMCN APU/PES,EmploymentStatus
BMCN ATS - Group 1,BMCN Group 1
BMCN ATS - Group 1,GroupSchedule
BMCN ATS - Group 1,*
BMCN ATS - Group 1,10002557
BMCN ATS - Group 1,HomeAcct
BMCN ATS - Group 1,1
BMCN ATS - Group 1,*
BMCN ATS - Group 1,*
BMCN ATS - Group 1,*
BMCN ATS - Group 1,*
BMCN ATS - Group 1,*
BMCN ATS - Group 1,1
BMCN ATS - Group 1,$now
BMCN ATS - Group 1,EmploymentStatus
BMCN ATS - Group 2,*
BMCN ATS - Group 2,10002557
BMCN ATS - Group 2,HomeAcct
BMCN ATS - Group 2,1
BMCN ATS - Group 2,*
BMCN ATS - Group 2,*
BMCN ATS - Group 2,*
BMCN ATS - Group 2,*
BMCN ATS - Group 2,*
BMCN ATS - Group 2,BMCN Group 2
BMCN ATS - Group 2,GroupSchedule
BMCN ATS - Group 2,1
BMCN ATS - Group 2,$now
BMCN ATS - Group 2,EmploymentStatus
BMCN BCC Global,3
BMCN BCC Global,$now
BMCN BCC Global,EmploymentStatus
BMCN BCC Global,*
BMCN BCC Global,*
BMCN BCC Global,HomeAcct
BMCN BCC Global,1
BMCN BCC Global,*
BMCN BCC Global,*
BMCN BCC Global,*
BMCN BCC Global,BB1#BB2#BB3#BB4#BB5#BC1#BC2#BC3#BC4#BC5#BD1#BD2#BD3#BD4#BD5#BD6#BD7#BE1#BE2#BE3#BE4#BE5#BE6#BE7#BE8#BE9#BEA#BEB#BEC#BF1#BF2#BF3#BJ1#BJ2#BX5#BX6#BX7#BY3#C01#C02#C04#C05#C06#C11#C12#C13#C14#C15#C21#C44#B95
BMCN BCC Global,*
BMCN BCC Global exc RT and JHHSED,3
BMCN BCC Global exc RT and JHHSED,$now
BMCN BCC Global exc RT and JHHSED,EmploymentStatus
BMCN BCC Global excludes RespTher,3
BMCN BCC Global excludes RespTher,$now
BMCN BCC Global excludes RespTher,EmploymentStatus
BMCN BICU,1
BMCN BICU,10002372
BMCN BICU,HomeAcct
BMCN BICU,3
BMCN BICU,$now
BMCN BICU,EmploymentStatus
BMCN BWU,1
BMCN BWU,10003898
BMCN BWU,HomeAcct
BMCN BWU,3
BMCN BWU,$now
BMCN BWU,EmploymentStatus
BMCN CAP - Group 1,*
BMCN CAP - Group 1,10003576
BMCN CAP - Group 1,HomeAcct
BMCN CAP - Group 1,1
BMCN CAP - Group 1,*
BMCN CAP - Group 1,*
BMCN CAP - Group 1,*
BMCN CAP - Group 1,*
BMCN CAP - Group 1,*
BMCN CAP - Group 1,BMCN Group 1
BMCN CAP - Group 1,GroupSchedule
BMCN CAP - Group 1,1
BMCN CAP - Group 1,$now
BMCN CAP - Group 1,EmploymentStatus
BMCN CAP - Group 2,*
BMCN CAP - Group 2,10003576
BMCN CAP - Group 2,HomeAcct
BMCN CAP - Group 2,1
BMCN CAP - Group 2,*
BMCN CAP - Group 2,*
BMCN CAP - Group 2,*
BMCN CAP - Group 2,*
BMCN CAP - Group 2,*
BMCN CAP - Group 2,BMCN Group 2
BMCN CAP - Group 2,GroupSchedule
BMCN CAP - Group 2,1
BMCN CAP - Group 2,$now
BMCN CAP - Group 2,EmploymentStatus
BMCN CAROL BALL MED UNIT,1
BMCN CAROL BALL MED UNIT,60001880
BMCN CAROL BALL MED UNIT,HomeAcct
BMCN CAROL BALL MED UNIT,3
BMCN CAROL BALL MED UNIT,$now
BMCN CAROL BALL MED UNIT,EmploymentStatus
BMCN CDU - Outpatient,1
BMCN CDU - Outpatient,10002396
BMCN CDU - Outpatient,HomeAcct
BMCN CDU - Outpatient,3
BMCN CDU - Outpatient,$now
BMCN CDU - Outpatient,EmploymentStatus
BMCN Central Sterile,1
BMCN Central Sterile,10002368
BMCN Central Sterile,HomeAcct
BMCN Central Sterile,3
BMCN Central Sterile,$now
BMCN Central Sterile,EmploymentStatus
BMCN CICU,1
BMCN CICU,10002377
BMCN CICU,HomeAcct
BMCN CICU,3
BMCN CICU,$now
BMCN CICU,EmploymentStatus
BMCN ED,*
BMCN ED,10002388#10002417
BMCN ED,HomeAcct
BMCN ED,1
BMCN ED,*
BMCN ED,*
BMCN ED,*
BMCN ED,*
BMCN ED,*
BMCN ED,3
BMCN ED,$now
BMCN ED,EmploymentStatus
BMCN ED + JHHS ED RN,3
BMCN ED + JHHS ED RN,$now
BMCN ED + JHHS ED RN,EmploymentStatus
BMCN ED + JHHS ED RN,*
BMCN ED + JHHS ED RN,10002388#60009978#10002417
BMCN ED + JHHS ED RN,HomeAcct
BMCN ED + JHHS ED RN,1
BMCN ED + JHHS ED RN,*
BMCN ED + JHHS ED RN,*
BMCN ED + JHHS ED RN,*
BMCN ED + JHHS ED RN,*
BMCN ED + JHHS ED RN,*
BMCN ED Pediatrics,*
BMCN ED Pediatrics,*
BMCN ED Pediatrics,HomeAcct
BMCN ED Pediatrics,1
BMCN ED Pediatrics,*
BMCN ED Pediatrics,*
BMCN ED Pediatrics,4004257607
BMCN ED Pediatrics,*
BMCN ED Pediatrics,*
BMCN ED PEDS + INPT PEDS,*
BMCN ED PEDS + INPT PEDS,*
BMCN ED PEDS + INPT PEDS,HomeAcct
BMCN ED PEDS + INPT PEDS,1
BMCN ED PEDS + INPT PEDS,*
BMCN ED PEDS + INPT PEDS,*
BMCN ED PEDS + INPT PEDS,4005357001#4004257607
BMCN ED PEDS + INPT PEDS,*
BMCN ED PEDS + INPT PEDS,*
BMCN ED PEDS + INPT PEDS,1
BMCN ED PEDS + INPT PEDS,$now
BMCN ED PEDS + INPT PEDS,EmploymentStatus
BMCN ED PEDS + INPT PEDS Scheduled,IN
BMCN ED PEDS + INPT PEDS Scheduled,47,041,179
BMCN ED PEDS + INPT PEDS Scheduled,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintNumberBean.ItemType.ScheduledJobHomeOrTransferIn_IncludeChildrenNodes
BMCN EDUCATION,*
BMCN EDUCATION,*
BMCN EDUCATION,HomeAcct
BMCN EDUCATION,1
BMCN EDUCATION,*
BMCN EDUCATION,*
BMCN EDUCATION,4001350305
BMCN EDUCATION,*
BMCN EDUCATION,*
BMCN EDUCATION,1
BMCN EDUCATION,$now
BMCN EDUCATION,EmploymentStatus
BMCN Escort,1
BMCN Escort,10002362
BMCN Escort,HomeAcct
BMCN Escort,3
BMCN Escort,$now
BMCN Escort,EmploymentStatus
BMCN FCC,1
BMCN FCC,60001326
BMCN FCC,HomeAcct
BMCN FCC,3
BMCN FCC,$now
BMCN FCC,EmploymentStatus
BMCN FLOAT CA,1
BMCN FLOAT CA,10002363
BMCN FLOAT CA,HomeAcct
BMCN FLOAT CA,=
BMCN FLOAT CA,1
BMCN FLOAT CA,962
BMCN FLOAT CA,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob
BMCN FLOAT CA,1
BMCN FLOAT CA,$now
BMCN FLOAT CA,EmploymentStatus
BMCN Float Pool,1
BMCN Float Pool,10002363
BMCN Float Pool,HomeAcct
BMCN Float Pool,3
BMCN Float Pool,$now
BMCN Float Pool,EmploymentStatus
BMCN Float Pool - Not Termed,1
BMCN Float Pool - Not Termed,10002363
BMCN Float Pool - Not Termed,HomeAcct
BMCN Float Pool Scheduled,IN
BMCN Float Pool Scheduled,2,341,795,248,854
BMCN Float Pool Scheduled,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintNumberBean.ItemType.ScheduledJobHomeOrTransferIn_IncludeChildrenNodes
BMCN Float Pool Scheduled,*
BMCN Float Pool Scheduled,*
BMCN Float Pool Scheduled,4001350400#4500150306
BMCN Float Pool Scheduled,*
BMCN Float Pool Scheduled,*
BMCN Float Pool Scheduled,*
BMCN Float Pool Scheduled,*
BMCN Float Pool Scheduled,WorkedAcct
BMCN Global,IN
BMCN Global,1
BMCN Global,854, 855, 856, 857, 64, 858, 859, 860, 861, 862, 863
BMCN Global,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintTFNumberBean.ItemType.PrimaryOrgJob_IncludeChildrenNodes
BMCN Global,1
BMCN Global,$now
BMCN Global,EmploymentStatus
BMCN Hemodialysis,1
BMCN Hemodialysis,10002392
BMCN Hemodialysis,HomeAcct
BMCN Hemodialysis,1
BMCN Hemodialysis,$now
BMCN Hemodialysis,EmploymentStatus
BMCN Holidays,HS02
BMCN Holidays,1
BMCN Holidays,HomeAcct
BMCN INT Traveler,1
BMCN INT Traveler,$now
BMCN INT Traveler,EmploymentStatus
BMCN LD,1
BMCN LD,10002380
BMCN LD,HomeAcct
BMCN LD,3
BMCN LD,$now
BMCN LD,EmploymentStatus
BMCN Med A,1
BMCN Med A,10002391
BMCN Med A,HomeAcct
BMCN Med A,3
BMCN Med A,$now
BMCN Med A,EmploymentStatus
BMCN MED B,1
BMCN MED B,10002393
BMCN MED B,HomeAcct
BMCN MED B,3
BMCN MED B,$now
BMCN MED B,EmploymentStatus
BMCN MED B Scheduled,=
BMCN MED B Scheduled,1097
BMCN MED B Scheduled,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintNumberBean.ItemType.ScheduledJobHomeOrTransferIn_IncludeChildrenNodes
BMCN MED B Scheduled,*
BMCN MED B Scheduled,*
BMCN MED B Scheduled,4004657005
BMCN MED B Scheduled,*
BMCN MED B Scheduled,*
BMCN MED B Scheduled,*
BMCN MED B Scheduled,*
BMCN MED B Scheduled,WorkedAcct
BMCN Med Burton 4,1
BMCN Med Burton 4,$now
BMCN Med Burton 4,EmploymentStatus
BMCN Med Burton 4,*
BMCN Med Burton 4,60011929
BMCN Med Burton 4,HomeAcct
BMCN Med Burton 4,1
BMCN Med Burton 4,*
BMCN Med Burton 4,*
BMCN Med Burton 4,*
BMCN Med Burton 4,*
BMCN Med Burton 4,*
BMCN Med D,1
BMCN Med D,$now
BMCN Med D,EmploymentStatus
BMCN Med D,*
BMCN Med D,60010303
BMCN Med D,HomeAcct
BMCN Med D,1
BMCN Med D,*
BMCN Med D,*
BMCN Med D,*
BMCN Med D,*
BMCN Med D,*
BMCN Med NP4,3
BMCN Med NP4,$now
BMCN Med NP4,EmploymentStatus
BMCN Med NP4,=
BMCN Med NP4,40605
BMCN Med NP4,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintNumberBean.ItemType.ScheduledJobHomeOrTransferIn_IncludeChildrenNodes
BMCN MICU,*
BMCN MICU,10002378
BMCN MICU,HomeAcct
BMCN MICU,1
BMCN MICU,*
BMCN MICU,*
BMCN MICU,*
BMCN MICU,*
BMCN MICU,*
BMCN MICU,3
BMCN MICU,$now
BMCN MICU,EmploymentStatus
BMCN NBN,1
BMCN NBN,10002382
BMCN NBN,HomeAcct
BMCN NBN,3
BMCN NBN,$now
BMCN NBN,EmploymentStatus
BMCN NCCU,1
BMCN NCCU,10002369
BMCN NCCU,HomeAcct
BMCN NCCU,3
BMCN NCCU,$now
BMCN NCCU,EmploymentStatus
BMCN NCCU/NSU,1
BMCN NCCU/NSU,10002369#10002370
BMCN NCCU/NSU,HomeAcct
BMCN NCCU/NSU,3
BMCN NCCU/NSU,$now
BMCN NCCU/NSU,EmploymentStatus
BMCN NCCU/NSU Scheduled,IN
BMCN NCCU/NSU Scheduled,11,501,151
BMCN NCCU/NSU Scheduled,com.kronos.wfc.commonapp.hyperfind.shared.ExtSingleColumnConstraintNumberBean.ItemType.ScheduledJobHomeOrTransferIn_IncludeChildrenNodes
BMCN NICU,1
BMCN NICU,10002383
BMCN NICU,HomeAcct
BMCN NICU,3
BMCN NICU,$now
BMCN NICU,EmploymentStatus
BMCN NNP,1
BMCN NNP,10002414
BMCN NNP,HomeAcct
BMCN NNP,1
BMCN NNP,$now
BMCN NNP,EmploymentStatus
BMCN NSU,1
BMCN NSU,10002370
BMCN NSU,HomeAcct
BMCN NSU,1
BMCN NSU,$now
BMCN NSU,EmploymentStatus
BMCN Nursing Administration,3
BMCN Nursing Administration,$now
BMCN Nursing Administration,EmploymentStatus
BMCN Nursing Practice IP EDU,*
BMCN Nursing Practice IP EDU,*
BMCN Nursing Practice IP EDU,HomeAcct
BMCN Nursing Practice IP EDU,1
BMCN Nursing Practice IP EDU,*
BMCN Nursing Practice IP EDU,*
BMCN Nursing Practice IP EDU,4001350305
BMCN Nursing Practice IP EDU,*
BMCN Nursing Practice IP EDU,*
BMCN Nursing Recruitment,4001350308
BMCN Nursing Recruitment,1
BMCN Nursing Recruitment,HomeAcct
BMCN Nursing Recruitment,3
BMCN Nursing Recruitment,$now
BMCN Nursing Recruitment,EmploymentStatus
BMCN OBGYN,1
BMCN OBGYN,10002380#10002381#10002382#60001326
BMCN OBGYN,HomeAcct
BMCN OBGYN,3
BMCN OBGYN,$now
BMCN OBGYN,EmploymentStatus
BMCN Oncall Hours,HS02
BMCN Oncall Hours,1
BMCN Oncall Hours,HomeAcct
BMCN OR,3
BMCN OR,$now
BMCN OR,EmploymentStatus
BMCN PACU,1
BMCN PACU,10002373
BMCN PACU,HomeAcct
BMCN PACU,3
BMCN PACU,$now
BMCN PACU,EmploymentStatus
BMCN Patient Safety,*
BMCN Patient Safety,*
BMCN Patient Safety,HomeAcct
BMCN Patient Safety,1
BMCN Patient Safety,*
BMCN Patient Safety,*
BMCN Patient Safety,4000850302
BMCN Patient Safety,*
BMCN Patient Safety,*
BMCN PCMs,1
BMCN PCMs,$now
BMCN PCMs,EmploymentStatus
BMCN PCU,1
BMCN PCU,10002376
BMCN PCU,HomeAcct
BMCN PCU,3
BMCN PCU,$now
BMCN PCU,EmploymentStatus
BMCN PEDS,1
BMCN PEDS,10002384
